,latitudes,longitudes,values,variance
417,17.98,74.59,0.2405990092904716,0.0073122158533182
418,17.98,74.6,0.24073229984591812,0.007401815335563135
419,17.98,74.61,0.2408110333904133,0.007489733036993448
420,17.98,74.62,0.2414189857206657,0.007566496385587113
421,17.98,74.63,0.2428181050253553,0.007631834162275133
422,17.98,74.64,0.24509989380705818,0.0076869747679927615
423,17.98,74.65,0.2482697816278601,0.0077326216945374955
424,17.98,74.66,0.2523015589652115,0.00776845883424467
425,17.98,74.67,0.25714282976021086,0.007793234464737013
426,17.98,74.68,0.26271688265335547,0.007805132682521604
427,17.98,74.69,0.26893447824646277,0.007802159000026061
428,17.98,74.7,0.2756570432430525,0.0077824534646479425
429,17.98,74.71,0.282765589962295,0.007744524740982557
430,17.98,74.72,0.290232183942111,0.0076874349388282755
431,17.98,74.73,0.29791857718399145,0.007611109261302022
432,17.98,74.74,0.3056400182943332,0.007517225957932436
433,17.98,74.78,0.3304908298001898,0.007184515518308601
434,17.98,74.79,0.3340231135981053,0.0071002932523209095
435,17.98,74.8,0.3362471863135705,0.006994827654806801
436,17.98,74.81,0.33700225446484133,0.006868064439021148
437,17.98,74.82,0.33603418001829993,0.006722038671545336
438,17.98,74.83,0.3328739818265831,0.006561171544217788
439,17.98,74.84,0.3301475494860007,0.0064123157868042815
440,17.98,74.85,0.3305188079717741,0.006276614071949442
441,17.98,74.86,0.3357025050108922,0.0061358337254781795
442,17.98,74.87,0.614020000000236,7.831091913551987e-15
443,17.98,74.88,0.3308207904911569,0.006065880507732603
444,17.98,74.89,0.30543932082811154,0.0060601045083176685
445,17.98,74.9,0.3258974642148339,0.00607018080835717
446,17.98,74.91,0.3550010769603852,0.006098096197330065
447,17.98,74.92,0.3686387770074854,0.006219614146682566
448,17.98,74.93,0.37155602059452675,0.00633988770960483
449,17.98,74.94,0.3686770114535406,0.006444658582740237
450,17.98,74.95,0.36425031868279656,0.006518927640242944
451,17.98,74.96,0.3607431989076973,0.0065701005682758966
452,17.98,74.97,0.35932551122012246,0.006614115900420797
453,17.98,74.98,0.35801153642949907,0.006655269407126739
454,17.98,74.99,0.3499152839899538,0.006766036655905759
455,17.98,75.0,0.3409165496031657,0.006872531586001405
456,17.98,75.01,0.3322318092495702,0.006964536397890636
457,17.98,75.02,0.32465687482994243,0.007048800709145339
458,17.98,75.03,0.31859730884594034,0.007129551714316926
459,17.98,75.04,0.31382488219579363,0.007203108190732993
460,17.98,75.05,0.30998475812465565,0.007263900436174415
461,17.98,75.06,0.3069386560020579,0.007310016902090797
462,17.98,75.07,0.3047233225996197,0.007343848765153051
463,17.98,75.08,0.30356260634908216,0.007372818931817763
464,17.98,75.09,0.30395777246471956,0.007411161510965856
465,17.98,75.1,0.3063277668456225,0.0074708398609488885
466,17.98,75.11,0.3103221167204571,0.007544328124678222
